project_id,project,category,opportunity_signal_grade,attention,reselection,money,activation,outcome,usage,purchase,repeat,friction,total_signal_volume,source_table
recent_text-editor-that-does-it-all,Text editor that does it all,AI Products,A: 行为链较完整,113,77,30,131,123,104,5,167,82,458,04_recent_project_feature_scores.csv
recent_wallps-set-different-live-wallpapers-for,Wallps: set different live wallpapers for,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_yass,YASS,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_historical-daily-weather-for-any-us,Historical daily weather for any US,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_simple-fax-sending-website,Simple Fax Sending Website,SaaS / Software,D: 信号稀疏,0,0,1,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_mlsentinel,MLSentinel,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_stellamap-live-3d-map-of-the,"Stellamap, live 3D map of the",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ai-chat-app-build-specifically-for,AI chat app build specifically for,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-designed-a-3d-printed-laminar-flow,I Designed a 3D-Printed Laminar Flow,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_zetken-ci-cd-studio,Zetken CI/CD Studio,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_small-oss-experiment-to-re-create-the,Small OSS experiment to re-create the,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_critter-tui-for-reviewing-github-prs,Critter TUI for reviewing GitHub PRs,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_sift,Sift,Marketplace / Platform Products,D: 信号稀疏,0,0,0,0,1,0,0,1,1,2,04_recent_project_feature_scores.csv
recent_check-if-your-otp-verification-sms-or,Check if your OTP/verification SMS or,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_wattage,Wattage,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_clouddm,CloudDM,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ask-a-monk,Ask a Monk,SaaS / Software,A: 行为链较完整,16,5,7,17,10,10,0,13,10,61,04_recent_project_feature_scores.csv
recent_apache-datafusion-support-for-duckdb-s-ducklake,Apache DataFusion Support for DuckDB's DuckLake,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_browser-automation-with-no-chromedriver-and,Browser automation with no chromedriver and,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_spc-world,SPC World,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_agenteam,Agenteam,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_tokwhois,Tokwhois,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_abbs,ABBS,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_kmf-leaderboard,KMF Leaderboard,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-shop-owner-simulator-and-visual-novel,A shop-owner simulator and visual novel,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_tally,Tally,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_whisperbar-trying-to-fix-both-reading,WhisperBar Trying to Fix Both Reading,AI Products,D: 信号稀疏,0,0,1,1,0,0,0,0,0,2,04_recent_project_feature_scores.csv
recent_yc-hack-winner,YC Hack Winner,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_herdr-plugin-to-annotate-anything-in,Herdr plugin to annotate anything in,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_agent-hop,Agent-hop,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_visualize-whether-you-run-too-many,Visualize whether you run too many,AI Products,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_we-built-a-live-feed-for,We built a live feed for,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_tumble-a-dice-rolling-puzzle-game,Tumble: A dice-rolling puzzle game,Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_rook,Rook,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,1,1,04_recent_project_feature_scores.csv
recent_fab-friends-a-crowdfunding-site-for,Fab Friends a crowdfunding site for,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_which-llms-have-the-best-sense,Which LLMs have the best sense,AI Products,D: 信号稀疏,2,1,0,0,1,0,1,0,0,4,04_recent_project_feature_scores.csv
recent_edn,EDN,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_mdpreview,Mdpreview,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_every-push-up-becomes-an-attack-in,Every push-up becomes an attack in,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_we-built-the-smallest-dual-band-aircraft,We built the smallest dual-band aircraft,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_devx,Devx,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_netsour-the-modular-packet-analyzer-tui,"NetSour, the modular packet analyzer TUI",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_infra-lang,Infra Lang,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_find-perth-jobs-hire-local-talent,Find Perth jobs. Hire local talent,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ten-cubed,Ten_cubed,Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_convolens,Convolens,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_use-glm-5-3-in-cursor-today-via,Use GLM-5.3 in Cursor today via,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_collete-01,Collete-01,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_notificator,Notificator,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_de-spark-migrate-a-github-spark-export,"De-Spark, migrate a GitHub Spark export",Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_kudu,Kudu,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_nodusfall-wiki,Nodusfall Wiki,Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ai-scientist-builds-an-open-source-codex,AI scientist builds an open-source Codex,AI Products,D: 信号稀疏,0,1,0,0,0,0,0,0,0,2,04_recent_project_feature_scores.csv
recent_chroncal,Chroncal,AI Products,D: 信号稀疏,1,0,0,1,1,1,0,2,1,3,04_recent_project_feature_scores.csv
recent_railo,Railo,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_i-made-a-retirement-simulator-125,I made a retirement simulator: 125,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_timber-ios-and-timber-tabs,Timber (iOS) and Timber Tabs,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_caniuse-for-spreadsheet-functions-every-libreoffice,"Caniuse for spreadsheet functions, every LibreOffice",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-get-25-deeply-researched-ideas,I get 25 deeply researched ideas,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_automatically-hide-flamebait-shallow-political-comments-on-hn,Automatically hide flamebait/shallow/political comments on HN,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_rudder,Rudder,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ssh-session-monitor,SSH Session Monitor,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_yelp-for-ai-models-products,Yelp for AI Models/Products,AI Products,A: 行为链较完整,361,66,83,203,180,164,6,301,189,1004,04_recent_project_feature_scores.csv
recent_finops-ai,FinOps-AI,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_build-your-own-theme-park,Build your own theme park,AI Products,A: 行为链较完整,23,8,13,27,32,20,5,38,17,113,04_recent_project_feature_scores.csv
recent_eink-optimized-manga-with-kindle-comic,eInk Optimized Manga with Kindle Comic,Hardware,D: 信号稀疏,2,0,0,2,2,2,0,4,2,6,04_recent_project_feature_scores.csv
recent_family-sync-with-no-server,Family sync with no server,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_airtxt,airtxt,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_have-you-heard-discover-great-software,Have You Heard? Discover great software,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_llmcanvas-chat-tree-based-llm-chat-on-an,Llmcanvas.chat Tree-based LLM chat on an,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_flex-your-website-dr-in-1,Flex your website DR in $1,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_collections-a-chrome-side-panel-to,"Collections, a Chrome side panel to",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_usecos,UseCOS,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_radian-ui-a-copy-paste-react-components,Radian UI a copy-paste React components,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ancestree,Ancestree,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_silobrief,SiloBrief,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-lightweight-stateless-database-for-agent,"A lightweight, stateless database for agent",AI Products,D: 信号稀疏,0,0,0,2,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_min,Min,AI Products,D: 信号稀疏,4,0,0,2,2,1,0,3,2,9,04_recent_project_feature_scores.csv
recent_i-built-a-tool-that-finds,I built a tool that finds,AI Products,A: 行为链较完整,5,0,2,2,2,2,0,3,2,12,04_recent_project_feature_scores.csv
recent_pelica,Pelica,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_buy-a-vpn-pass-with-an,Buy a VPN pass with an,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_highball,Highball,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_texlite,TexLite,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_pairbook,PairBook,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_bumbletap,BumbleTap,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_splitright,Splitright,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_bury-lol,Bury.lol,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_neoswarm,Neoswarm,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_tabu-nsfw-image-and-video-api,"Tabu, NSFW image and video API",AI Products,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_getting-more-users-for-my-projects,Getting more users for my projects,SaaS / Software,A: 行为链较完整,185,68,52,200,169,145,13,261,191,786,04_recent_project_feature_scores.csv
recent_shelf-protocol,Shelf Protocol,Hardware,D: 信号稀疏,0,0,0,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_how-much-of-hacker-news-is,How much of Hacker News is,AI Products,A: 行为链较完整,47,13,10,40,48,37,6,60,40,183,04_recent_project_feature_scores.csv
recent_agentmachinist-issue-to-reviewed-pr-with,"AgentMachinist, issue to reviewed PR with",AI Products,D: 信号稀疏,1,1,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_revealed,Revealed,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-tui-for-inspecting-snowflake-tasks,A TUI for Inspecting Snowflake Tasks,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_prompt-builder,Prompt Builder,AI Products,A: 行为链较完整,17,7,4,25,21,21,0,32,12,66,04_recent_project_feature_scores.csv
recent_a-robot-football-league-where-frontier,A robot football league where frontier,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_otter-experimental-multi-threaded-javascript-runtime-written,Otter: experimental multi-threaded JavaScript runtime written,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_cuemap,CueMap,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_free-economic-nexus-checker-for-online,Free economic nexus checker for online,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ebm-lens-searches-biomedical-papers-ranks,"EBM Lens, searches biomedical papers, ranks",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-layer-for-robotics-dataset-quality,A Layer for robotics dataset quality,Hardware,A: 行为链较完整,3,0,2,3,3,2,0,4,1,13,04_recent_project_feature_scores.csv
recent_a-time-capsule-where-the-only,A time capsule where the only,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_fake-bpy-module,fake-bpy-module,AI Products,D: 信号稀疏,1,1,0,1,0,0,0,1,1,3,04_recent_project_feature_scores.csv
recent_kuma-voice,Kuma Voice,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_witstep,Witstep,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_remap,Remap,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_chapter-zero,Chapter Zero,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_music-puzzle-game-on-steroids,Music Puzzle Game on Steroids,Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_modelmri,ModelMRI,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_web-game-player-vs-computer,"Web Game ""Player vs. Computer""",AI Products,A: 行为链较完整,3,3,3,6,3,3,0,3,0,9,04_recent_project_feature_scores.csv
recent_dependency-graph-and-impact-analysis-for,Dependency graph and impact analysis for,Developer Tools,D: 信号稀疏,1,1,0,1,1,1,0,2,1,4,04_recent_project_feature_scores.csv
recent_toned-an-iphone-darkroom-app-that,"Toned, an iPhone darkroom app that",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-single-homepage-link-you-can,A single homepage link you can,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_routebase,Routebase,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_zeitgeist-game,Zeitgeist Game,Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_dblift,DBLift,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,2,1,2,04_recent_project_feature_scores.csv
recent_typebase,Typebase,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_a-local-tool-that-logs-every,A local tool that logs every,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_vyukov-mpsc-queue-in-c-20-with,Vyukov MPSC queue in C++20 with,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_code-stitcher,Code Stitcher,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_backpressure-systems-adds-mcp-and-cli,backpressure.systems adds MCP and CLI,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-fear-my-tasks,I fear my tasks,Developer Tools,A: 行为链较完整,523,171,116,642,564,497,30,716,424,2163,04_recent_project_feature_scores.csv
recent_exit-planning-guidance-for-private-company,Exit planning guidance for private company,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-daily-word-game-where-you,A daily word game where you,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_firmament-is-the-limit,Firmament is the Limit,Consumer Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_storemock-a-free-in-browser-tool-to,"StoreMock, a free, in-browser tool to",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_wfy24-weather-widget-with-hyper-local-forecasting,WFY24 weather widget with hyper-local forecasting,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_banking-access-index,Banking Access Index,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_the-great-mountains-and-the-weather,The Great Mountains and the Weather,AI Products,D: 信号稀疏,0,0,0,0,1,0,1,0,0,1,04_recent_project_feature_scores.csv
recent_buslens,Buslens,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_octomind-routines,Octomind Routines,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_hostflip,Hostflip,AI Products,D: 信号稀疏,0,1,0,0,1,0,0,1,1,4,04_recent_project_feature_scores.csv
recent_postrank,PostRank,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_spinifex,Spinifex,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_scribble-write-on-your-desktop-with-any,"Scribble/write on your desktop, with any",AI Products,D: 信号稀疏,1,0,0,1,1,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_launched-free-browser-agent,Launched free browser agent,AI Products,B: 有重新选择和商业意图,2,3,3,4,1,1,0,2,3,16,04_recent_project_feature_scores.csv
recent_multiplayer-laser-simulator,Multiplayer Laser Simulator,SaaS / Software,D: 信号稀疏,3,1,0,0,1,0,1,1,2,8,04_recent_project_feature_scores.csv
recent_llm-powered-webapp-to-build-llm-powered-webapps,LLM-powered webapp to build LLM-powered webapps,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,2,1,3,04_recent_project_feature_scores.csv
recent_propose-and-dual-control-for-dns-changes,Propose and Dual-Control for DNS Changes,AI Products,D: 信号稀疏,0,0,0,1,1,1,0,1,1,3,04_recent_project_feature_scores.csv
recent_openspender-gives-your-agents-wallets,Openspender gives your agents wallets,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_masker,Masker,Hardware,D: 信号稀疏,4,3,0,3,3,3,0,3,1,13,04_recent_project_feature_scores.csv
recent_handwrought,HandWrought,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_hands-on-docker-security-labs-from-cis,"Hands-on Docker security labs, from CIS",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_magecdn,MageCDN,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_a-proxy-that-makes-forgejo-speak,A proxy that makes Forgejo speak,AI Products,D: 信号稀疏,1,1,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_implementation-of-kimi-k3-in-pytorch,Implementation of Kimi K3 in PyTorch,SaaS / Software,D: 信号稀疏,0,0,0,1,2,1,0,1,0,2,04_recent_project_feature_scores.csv
recent_weavit-ui,Weavit UI,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_building-a-marketplace-where-you-post,Building a marketplace where you post,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_declaude,Declaude,AI Products,B: 有重新选择和商业意图,2711,1094,542,569,843,90,394,977,1218,7180,04_recent_project_feature_scores.csv
recent_using-golang-to-speed-up-monte,Using Golang to Speed Up Monte,SaaS / Software,D: 信号稀疏,0,0,0,1,1,1,0,1,0,1,04_recent_project_feature_scores.csv
recent_a-batch-settlement-layer-for-tokenized,A batch settlement layer for tokenized,Hardware,D: 信号稀疏,0,0,1,1,0,0,0,1,1,2,04_recent_project_feature_scores.csv
recent_hacker-news-keeps-flagging-my-startup,Hacker News keeps flagging my startup,Marketplace / Platform Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_reachpad-cli,Reachpad CLI,Developer Tools,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_agent-purge,Agent Purge,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_captureagent,CaptureAgent,AI Products,D: 信号稀疏,1,0,1,0,0,0,0,1,1,3,04_recent_project_feature_scores.csv
recent_agent-skill-to-create-html-docs,Agent skill to create HTML docs,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_highrise,Highrise,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_use-fs,Use-Fs,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,1,1,1,04_recent_project_feature_scores.csv
recent_slash-tokens,Slash-tokens,AI Products,D: 信号稀疏,0,0,0,1,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_game-to-see-if-you-re-over-under-confident,Game to see if you're over-/under-confident,AI Products,D: 信号稀疏,1,0,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_invoker-game,Invoker Game,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_texbrain-a-latex-editor-that-runs,"TeXbrain, a LaTeX editor that runs",AI Products,D: 信号稀疏,0,0,0,1,1,0,0,1,1,3,04_recent_project_feature_scores.csv
recent_1-bit-pixel-pixel-art-editor,"1 Bit Pixel, pixel art editor",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_flinch,Flinch,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_graphlib-3-1,Graphlib 3.1,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_codex-claude-code-harness-for,Codex / Claude Code harness for,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ecdeos,Ecdeos,Hardware,D: 信号稀疏,0,0,0,1,1,1,0,2,1,2,04_recent_project_feature_scores.csv
recent_ducky-media-for-macos-private-cloud,"Ducky Media for macOS, private cloud",AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_i-built-a-spatial-graph-alternative,I built a spatial graph alternative,SaaS / Software,D: 信号稀疏,0,1,0,0,0,0,0,0,0,1,04_recent_project_feature_scores.csv
recent_feral,Feral,Hardware,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_sillage-a-4-mb-memory-that,Sillage a 4 MB memory that,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_minimax-h3,MiniMax H3,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_oynix,Oynix,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_open-sourcing-monsterwriter-piece-by-piece,"Open sourcing MonsterWriter, piece by piece",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_ai-seo-blog-driven-by-deep,AI SEO Blog driven by deep,AI Products,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_mulmoterminal,MulmoTerminal,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_cumetal,CuMetal,SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
recent_gateproof-offline-first-event-check-in-no-backend,"GateProof: offline-first event check-in, no backend,",SaaS / Software,D: 信号稀疏,0,0,0,0,0,0,0,0,0,0,04_recent_project_feature_scores.csv
