project_id,project,category,source,event_year,attention,reselection,money,activation,outcome,usage,purchase,repeat,friction,total_signal_volume,money_per_attention,outcome_per_attention,reselection_per_attention,friction_per_usage,opportunity_signal_grade
recent_kitewing-marketing-site-inspired-by-braun,"Kitewing marketing site, inspired by Braun",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_relay-tetris,Relay Tetris,SaaS / Software,show_hn,2026,1,0,0,0,1,0,0,1,1,3,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_thunderphone-v2,ThunderPhone v2,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_git-for-designers,Git for Designers,SaaS / Software,show_hn,2026,97,27,39,189,157,138,3,257,178,559,0.402,1.619,0.278,1.29,A: 行为链较完整
recent_revenue-agents-that-monitor-churn-upsell,"Revenue Agents that monitor churn, upsell,",AI Products,show_hn,2026,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_turn-every-pr-into-animated-architecture,Turn every PR into animated architecture,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_termdrop,TermDrop,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_kupendo,Kupendo,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_banana-peel,Banana Peel,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_proval,Proval,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_baiseball-org,bAIseball.org,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_spore,Spore,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_all-my-mail-accounts-in-one,All my mail accounts in one,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_bhowra-ink,Bhowra Ink,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_turn-ad-hoc-subagents-into-durable-accountable,"Turn ad-hoc subagents into durable, accountable",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_forkbench,Forkbench,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_restoredrill,Restoredrill,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_vertex-your-personal-archiver-and-annotator,"Vertex, your personal archiver and annotator",AI Products,show_hn,2026,1,0,1,0,0,0,0,1,1,4,1.0,0.0,0.0,1.0,D: 信号稀疏
recent_one-source-of-truth-for-agent,One source of truth for agent,AI Products,show_hn,2026,1,1,0,4,2,2,0,2,2,11,0.0,2.0,1.0,1.0,D: 信号稀疏
recent_knowl,Knowl,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_algolassi,Algolassi,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_1presence,1Presence,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_nanointerpret,Nanointerpret,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_pause,Pause,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_the-lightweight-claude-and-lmstudio-and,"The lightweight Claude and LMStudio, and",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_concord,Concord,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_realdiff,RealDiff,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_owntime,OwnTime,Hardware,show_hn,2026,1,0,0,0,0,0,0,1,1,2,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_knotq,KnotQ,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_birthdayvideoai,BirthdayVideoAI,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_mp4-to-transcript,MP4 to Transcript,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_diff-glance,Diff Glance,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_filiz,Filiz,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_sumday,Sumday,AI Products,show_hn,2026,1,0,0,1,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_derive,Derive,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_slaunt,Slaunt,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_baldur,Baldur,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_open-session-the-open-source-cloud-agent-orchestrator,"Open Session, the open-source cloud agent-orchestrator",AI Products,show_hn,2026,0,0,0,1,1,1,0,2,2,3,0.0,1.0,0.0,2.0,D: 信号稀疏
recent_ongslist,OngsList,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ai-engineer-course-where-every-lesson,AI engineer course where every lesson,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_trading-experiments-5-years-all-reproducible,"Trading experiments, 5 years, all reproducible.",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_baihais,BAIhAIs,AI Products,show_hn,2026,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_civicbinder,CivicBinder,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_adbcbridge,adbcBridge,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_gluestack,Gluestack,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_driftscript,DriftScript,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_claude-code-sessions-next-to-the,Claude Code sessions next to the,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_remotevibe,Remotevibe,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ticket-fairy-cli-for-event-ticketing,Ticket Fairy CLI for event ticketing,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_arka-norn,Arka.norn,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-cli-to-fetch-invoices-in,A CLI to fetch invoices in,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_20-000-words,"20,000 words",SaaS / Software,show_hn,2026,2,0,1,1,0,0,0,1,1,4,0.5,0.0,0.0,1.0,D: 信号稀疏
recent_learn-13k-words-of-james-joyce-s,Learn 13k words of James Joyce's,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_drag-and-drop-seating-charts-for-weddings-and,Drag-and-drop seating charts for weddings and,AI Products,show_hn,2026,0,0,1,1,1,1,0,1,0,2,1.0,1.0,0.0,0.0,D: 信号稀疏
recent_ai-linkedin-message-personalisation,AI LinkedIn Message Personalisation,AI Products,show_hn,2026,1,0,0,1,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_nexdm,NexDM,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_running-linux-gui-apps-on-android,Running Linux GUI Apps on Android,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-67-point-scorer-for-engineers-considering,A 67-point scorer for engineers considering,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_the-load-bearing-vocabulary-of-claude,The load-bearing vocabulary of Claude,SaaS / Software,show_hn,2026,0,0,0,3,3,3,0,3,0,3,0.0,3.0,0.0,0.0,D: 信号稀疏
recent_reconstruct-distributed-llm-training-traces,Reconstruct distributed LLM training traces,AI Products,show_hn,2026,1,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,D: 信号稀疏
recent_i-built-one-interface-for-generating,I built one interface for generating,AI Products,show_hn,2026,7,2,4,3,3,2,0,5,4,21,0.571,0.429,0.286,2.0,A: 行为链较完整
recent_i-built-an-interactive-astrocartography-map,I built an interactive astrocartography map,SaaS / Software,show_hn,2026,1,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_it-s-always-been-about-size-contests,It's always been about size contests,SaaS / Software,show_hn,2026,11,0,3,11,9,6,1,12,10,44,0.273,0.818,0.0,1.667,A: 行为链较完整
recent_i-built-an-agent-first-productivity-bridge,I built an agent-first productivity bridge,AI Products,show_hn,2026,1,0,0,1,1,1,0,2,1,3,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_tcp-vs-udp-speed-test,TCP vs. UDP speed test,SaaS / Software,show_hn,2026,1,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,D: 信号稀疏
recent_not-the-gtc-2026-keynote-video,Not the GTC 2026 Keynote [video],SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-social-commentary-on-the-attention,A social commentary on the attention,Consumer Products,show_hn,2026,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_clink-an-embedded-first-c-23-stream-processing,"Clink, an embedded-first C++23 stream processing",Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_forgot-the-command-stay-in-the,Forgot the Command? Stay in the,SaaS / Software,show_hn,2026,2,2,0,1,0,0,0,0,0,3,0.0,0.0,1.0,0.0,D: 信号稀疏
recent_contextual,Contextual,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_trace-where-a-link-goes-before,Trace where a link goes before,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_text-editor-that-does-it-all,Text editor that does it all,AI Products,show_hn,2026,113,77,30,131,123,104,5,167,82,458,0.265,1.088,0.681,0.788,A: 行为链较完整
recent_wallps-set-different-live-wallpapers-for,Wallps: set different live wallpapers for,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_yass,YASS,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_historical-daily-weather-for-any-us,Historical daily weather for any US,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_simple-fax-sending-website,Simple Fax Sending Website,SaaS / Software,show_hn,2026,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,D: 信号稀疏
recent_mlsentinel,MLSentinel,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_stellamap-live-3d-map-of-the,"Stellamap, live 3D map of the",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ai-chat-app-build-specifically-for,AI chat app build specifically for,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-designed-a-3d-printed-laminar-flow,I Designed a 3D-Printed Laminar Flow,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_zetken-ci-cd-studio,Zetken CI/CD Studio,AI Products,show_hn,2026,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_small-oss-experiment-to-re-create-the,Small OSS experiment to re-create the,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_critter-tui-for-reviewing-github-prs,Critter TUI for reviewing GitHub PRs,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_sift,Sift,Marketplace / Platform Products,show_hn,2026,0,0,0,0,1,0,0,1,1,2,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_check-if-your-otp-verification-sms-or,Check if your OTP/verification SMS or,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_wattage,Wattage,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_clouddm,CloudDM,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ask-a-monk,Ask a Monk,SaaS / Software,show_hn,2026,16,5,7,17,10,10,0,13,10,61,0.438,0.625,0.312,1.0,A: 行为链较完整
recent_apache-datafusion-support-for-duckdb-s-ducklake,Apache DataFusion Support for DuckDB's DuckLake,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_browser-automation-with-no-chromedriver-and,Browser automation with no chromedriver and,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_spc-world,SPC World,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_agenteam,Agenteam,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_tokwhois,Tokwhois,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_abbs,ABBS,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_kmf-leaderboard,KMF Leaderboard,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-shop-owner-simulator-and-visual-novel,A shop-owner simulator and visual novel,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_tally,Tally,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_whisperbar-trying-to-fix-both-reading,WhisperBar Trying to Fix Both Reading,AI Products,show_hn,2026,0,0,1,1,0,0,0,0,0,2,1.0,0.0,0.0,0.0,D: 信号稀疏
recent_yc-hack-winner,YC Hack Winner,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_herdr-plugin-to-annotate-anything-in,Herdr plugin to annotate anything in,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_agent-hop,Agent-hop,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_visualize-whether-you-run-too-many,Visualize whether you run too many,AI Products,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_we-built-a-live-feed-for,We built a live feed for,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_tumble-a-dice-rolling-puzzle-game,Tumble: A dice-rolling puzzle game,Consumer Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_rook,Rook,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_fab-friends-a-crowdfunding-site-for,Fab Friends a crowdfunding site for,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_which-llms-have-the-best-sense,Which LLMs have the best sense,AI Products,show_hn,2026,2,1,0,0,1,0,1,0,0,4,0.0,0.5,0.5,0.0,D: 信号稀疏
recent_edn,EDN,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_mdpreview,Mdpreview,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_every-push-up-becomes-an-attack-in,Every push-up becomes an attack in,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_we-built-the-smallest-dual-band-aircraft,We built the smallest dual-band aircraft,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_devx,Devx,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_netsour-the-modular-packet-analyzer-tui,"NetSour, the modular packet analyzer TUI",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_infra-lang,Infra Lang,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_find-perth-jobs-hire-local-talent,Find Perth jobs. Hire local talent,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ten-cubed,Ten_cubed,Consumer Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_convolens,Convolens,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_use-glm-5-3-in-cursor-today-via,Use GLM-5.3 in Cursor today via,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_collete-01,Collete-01,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_notificator,Notificator,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_de-spark-migrate-a-github-spark-export,"De-Spark, migrate a GitHub Spark export",Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_kudu,Kudu,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_nodusfall-wiki,Nodusfall Wiki,Consumer Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ai-scientist-builds-an-open-source-codex,AI scientist builds an open-source Codex,AI Products,show_hn,2026,0,1,0,0,0,0,0,0,0,2,0.0,0.0,1.0,0.0,D: 信号稀疏
recent_chroncal,Chroncal,AI Products,show_hn,2026,1,0,0,1,1,1,0,2,1,3,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_railo,Railo,AI Products,show_hn,2026,0,0,0,1,1,1,0,1,0,1,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_i-made-a-retirement-simulator-125,I made a retirement simulator: 125,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_timber-ios-and-timber-tabs,Timber (iOS) and Timber Tabs,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_caniuse-for-spreadsheet-functions-every-libreoffice,"Caniuse for spreadsheet functions, every LibreOffice",SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_i-get-25-deeply-researched-ideas,I get 25 deeply researched ideas,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_automatically-hide-flamebait-shallow-political-comments-on-hn,Automatically hide flamebait/shallow/political comments on HN,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_rudder,Rudder,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ssh-session-monitor,SSH Session Monitor,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_yelp-for-ai-models-products,Yelp for AI Models/Products,AI Products,show_hn,2026,361,66,83,203,180,164,6,301,189,1004,0.23,0.499,0.183,1.152,A: 行为链较完整
recent_finops-ai,FinOps-AI,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_build-your-own-theme-park,Build your own theme park,AI Products,show_hn,2026,23,8,13,27,32,20,5,38,17,113,0.565,1.391,0.348,0.85,A: 行为链较完整
recent_eink-optimized-manga-with-kindle-comic,eInk Optimized Manga with Kindle Comic,Hardware,show_hn,2026,2,0,0,2,2,2,0,4,2,6,0.0,1.0,0.0,1.0,D: 信号稀疏
recent_family-sync-with-no-server,Family sync with no server,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_airtxt,airtxt,Hardware,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_have-you-heard-discover-great-software,Have You Heard? Discover great software,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_llmcanvas-chat-tree-based-llm-chat-on-an,Llmcanvas.chat Tree-based LLM chat on an,AI Products,show_hn,2026,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,D: 信号稀疏
recent_flex-your-website-dr-in-1,Flex your website DR in $1,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_collections-a-chrome-side-panel-to,"Collections, a Chrome side panel to",AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_usecos,UseCOS,Developer Tools,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_radian-ui-a-copy-paste-react-components,Radian UI a copy-paste React components,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_ancestree,Ancestree,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_silobrief,SiloBrief,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_a-lightweight-stateless-database-for-agent,"A lightweight, stateless database for agent",AI Products,show_hn,2026,0,0,0,2,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_min,Min,AI Products,show_hn,2026,4,0,0,2,2,1,0,3,2,9,0.0,0.5,0.0,2.0,D: 信号稀疏
recent_i-built-a-tool-that-finds,I built a tool that finds,AI Products,show_hn,2026,5,0,2,2,2,2,0,3,2,12,0.4,0.4,0.0,1.0,A: 行为链较完整
recent_pelica,Pelica,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_buy-a-vpn-pass-with-an,Buy a VPN pass with an,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_highball,Highball,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_texlite,TexLite,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_pairbook,PairBook,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_bumbletap,BumbleTap,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_splitright,Splitright,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_bury-lol,Bury.lol,SaaS / Software,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_neoswarm,Neoswarm,AI Products,show_hn,2026,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_tabu-nsfw-image-and-video-api,"Tabu, NSFW image and video API",AI Products,show_hn,2026,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,D: 信号稀疏
recent_getting-more-users-for-my-projects,Getting more users for my projects,SaaS / Software,show_hn,2026,185,68,52,200,169,145,13,261,191,786,0.281,0.914,0.368,1.317,A: 行为链较完整
recent_shelf-protocol,Shelf Protocol,Hardware,show_hn,2026,0,0,0,1,1,1,0,1,0,2,0.0,1.0,0.0,0.0,D: 信号稀疏
recent_how-much-of-hacker-news-is,How much of Hacker News is,AI Products,show_hn,2026,47,13,10,40,48,37,6,60,40,183,0.213,1.021,0.277,1.081,A: 行为链较完整
